10/07/2025 14:28:30 |  18812 | INFO     | get_all_condominios            | Iniciando busca de todos os condomínios
10/07/2025 14:35:34 |  18812 | ERROR    | get_codigo_from_enderecos      | [{'endereco': '', 'bairro': '0000', 'cep': '00000000', 'cidade': '0000000000000000000000000', 'uf': '00'}, {'endereco': 'AV PEREGRINO JUNIOR  180 APTO', 'bairro': '502 BL 01 BARR', 'cep': 'A DA TIJ', 'cidade': 'UCA22631460RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA BARAO  450 BL. 5 APTO. 40', 'bairro': '1          PRAC', 'cep': 'A SECA', 'cidade': '21321620RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV PEREGRINO JUNIOR  180 APTO', 'bairro': '502 BL 01 BARR', 'cep': 'A DA TIJ', 'cidade': 'UCA22631460RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA ANGELITA  19   LT 16', 'bairro': 'JARD', 'cep': 'IM PRIMA', 'cidade': 'VER25223590DUQUE DE CAXIA', 'uf': 'SR'}, {'endereco': 'PRACA TOBIAS BARRETO  11 APTO', 'bairro': '301       VILA', 'cep': 'ISABEL', 'cidade': '20551020RIO DE JANEIRO', 'uf': 'R'}, {'endereco': '', 'bairro': '0000', 'cep': '00000000', 'cidade': '0000000000000000000000000', 'uf': '00'}, {'endereco': 'RUA ALCINDO GUANABARA  17 GRU', 'bairro': 'PO 1204    CENT', 'cep': 'RO', 'cidade': '20031130RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA ALCINDO GUANABARA  17 GRU', 'bairro': 'PO 1204    CENT', 'cep': 'RO', 'cidade': '20031130RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV PROF. MARIO WERNEC, 621', 'bairro': 'ESTO', 'cep': 'RIL', 'cidade': '30455610BELO HORIZONTE', 'uf': 'M'}, {'endereco': 'AV PROF. MARIO WERNEC, 621', 'bairro': 'ESTO', 'cep': 'RIL', 'cidade': '30455610BELO HORIZONTE', 'uf': 'R'}, {'endereco': 'RUA JOAO PESSOA  1555, CASA 7', 'bairro': 'CENT', 'cep': 'RO', 'cidade': '26520020NILOPOLIS', 'uf': 'R'}, {'endereco': 'AVENIDA PRINCESA ISABEL  186', 'bairro': 'LOJA D     COPA', 'cep': 'CABANA', 'cidade': '22011010RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA MIGUEL COUTO,  134 - SALA', 'bairro': '306       CENT', 'cep': 'RO', 'cidade': '20070030RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AVENIDA IVO DO PRADO  N  1182', 'bairro': 'APTO 601SAO', 'cep': 'JOSE', 'cidade': '49015070ARACAJU', 'uf': 'S'}, {'endereco': 'RUA MIGUEL COUTO,  134 - SALA', 'bairro': '306       CENT', 'cep': 'RO', 'cidade': '20070030RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'PRACA ANTONIO CALLADO, 85  BL', 'bairro': '1, AP 1608BARR', 'cep': 'A DA TIJ', 'cidade': 'UCA22793084RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'TV DO OUVIDOR, 32  3  ANDAR', 'bairro': 'CENT', 'cep': 'RO', 'cidade': '20040040RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA SENADOR DANTAS, 117  SALA', 'bairro': '219       CENT', 'cep': 'RO', 'cidade': '20031204RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV NILO PECANHA, 50  GR 2813', 'bairro': 'CENT', 'cep': 'RO', 'cidade': '20020100RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV PRESIDENTE WILSON, 165  6', 'bairro': 'ANDAR     CENT', 'cep': 'RO', 'cidade': '20030020RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV PRESIDENTE VARGAS, 1146  C', 'bairro': 'OB 09      CENT', 'cep': 'RO', 'cidade': '20071002RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'TV DO OUVIDOR, 32  4  ANDAR', 'bairro': 'CENT', 'cep': 'RO', 'cidade': '20040040RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV PRESIDENTE WILSON, 165  6', 'bairro': 'ANDAR     CENT', 'cep': 'RO', 'cidade': '20030020RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV FRANKLIN ROOSEVELT, 84  GR', 'bairro': '902 904   CENT', 'cep': 'RO', 'cidade': '20021120RIO DE JANEIRO', 'uf': 'R'}]
10/07/2025 14:38:57 |  18812 | INFO     | main                           | {'condominio': 23, 'unidade': '0110', 'id_unidade': '21446', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '07/03/2025 01:32:12', 'id_recebimento_recb': '154856', 'st_documento_recb': '000/06510802', 'dt_vencimento_recb': '07/10/2025 00:00:00', 'vl_total_recb': '229.43', 'st_label_recb': 'INADIMPLENTE'}
10/07/2025 15:03:31 |  18812 | INFO     | main                           | {'condominio': 605, 'unidade': 'UN 0207', 'id_unidade': '22644', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '07/09/2025 15:33:21', 'id_recebimento_recb': '197923', 'st_documento_recb': '109/00197923', 'dt_vencimento_recb': '07/10/2025 00:00:00', 'vl_total_recb': '1377.10', 'st_label_recb': 'ACORDO'}
10/07/2025 15:09:03 |  18812 | INFO     | main                           | {'condominio': 1129, 'unidade': 'AP 0101', 'id_unidade': '17862', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '06/03/2025 13:13:45', 'id_recebimento_recb': '110850', 'st_documento_recb': '000/06807437', 'dt_vencimento_recb': '07/10/2025 00:00:00', 'vl_total_recb': '906.23', 'st_label_recb': 'INADIMPLENTE'}
10/07/2025 15:11:16 |  18812 | INFO     | main                           | {'condominio': 111, 'unidade': '0702', 'id_unidade': '8705', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '07/09/2025 09:59:58', 'id_recebimento_recb': '197775', 'st_documento_recb': '109/00197775', 'dt_vencimento_recb': '07/10/2025 00:00:00', 'vl_total_recb': '1201.38', 'st_label_recb': 'ACORDO'}
10/07/2025 15:17:56 |  18812 | INFO     | main                           | {'condominio': 135, 'unidade': '0901', 'id_unidade': '1193', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '07/09/2025 09:33:32', 'id_recebimento_recb': '197770', 'st_documento_recb': '109/00197770', 'dt_vencimento_recb': '07/10/2025 00:00:00', 'vl_total_recb': '3454.18', 'st_label_recb': 'ACORDO'}
10/07/2025 15:36:30 |  18812 | INFO     | main                           | {'condominio': 736, 'unidade': 'AP 0701', 'id_unidade': '23891', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '07/10/2025 09:32:23', 'id_recebimento_recb': '197969', 'st_documento_recb': '109/00197969', 'dt_vencimento_recb': '07/10/2025 00:00:00', 'vl_total_recb': '1771.08', 'st_label_recb': 'ACORDO'}
10/07/2025 15:58:08 |  18812 | INFO     | main                           | {'condominio': 769, 'unidade': 'AP 0112', 'id_unidade': '15339', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '06/03/2025 11:17:02', 'id_recebimento_recb': '99735', 'st_documento_recb': '000/06772734', 'dt_vencimento_recb': '07/07/2025 00:00:00', 'vl_total_recb': '650.67', 'st_label_recb': 'INADIMPLENTE'}
10/07/2025 15:58:22 |  18812 | INFO     | main                           | {'condominio': 1283, 'unidade': 'CÓD 0600', 'id_unidade': '27700', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '07/03/2025 06:18:51', 'id_recebimento_recb': '177405', 'st_documento_recb': '000/06861837', 'dt_vencimento_recb': '07/10/2025 00:00:00', 'vl_total_recb': '432.77', 'st_label_recb': 'INADIMPLENTE'}
10/07/2025 16:03:09 |  18812 | INFO     | main                           | {'condominio': 797, 'unidade': 'AP 0102', 'id_unidade': '24239', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '07/03/2025 12:49:39', 'id_recebimento_recb': '186280', 'st_documento_recb': '000/06609285', 'dt_vencimento_recb': '07/10/2025 00:00:00', 'vl_total_recb': '750.83', 'st_label_recb': 'INADIMPLENTE'}
10/07/2025 16:16:46 |  18812 | INFO     | main                           | {'condominio': 1331, 'unidade': 'AP 0108', 'id_unidade': '19840', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '06/03/2025 14:55:20', 'id_recebimento_recb': '117843', 'st_documento_recb': '000/06856206', 'dt_vencimento_recb': '07/10/2025 00:00:00', 'vl_total_recb': '937.15', 'st_label_recb': 'INADIMPLENTE'}
10/07/2025 16:22:50 |  18812 | INFO     | main                           | {'condominio': 1346, 'unidade': 'AP 0107', 'id_unidade': '19899', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '06/03/2025 14:55:44', 'id_recebimento_recb': '117869', 'st_documento_recb': '000/06756633', 'dt_vencimento_recb': '07/10/2025 00:00:00', 'vl_total_recb': '967.52', 'st_label_recb': 'INADIMPLENTE'}
10/07/2025 16:42:53 |  15668 | INFO     | get_all_condominios            | Iniciando busca de todos os condomínios
10/07/2025 16:42:54 |  15668 | INFO     | get_all_condominios            | Página 1 processada. 50 condomínios encontrados.
10/07/2025 16:42:54 |  15668 | INFO     | get_all_condominios            | Página 2 processada. 50 condomínios encontrados.
10/07/2025 16:42:55 |  15668 | INFO     | get_all_condominios            | Página 3 processada. 50 condomínios encontrados.
10/07/2025 16:42:55 |  15668 | INFO     | get_all_condominios            | Página 4 processada. 50 condomínios encontrados.
10/07/2025 16:42:56 |  15668 | INFO     | get_all_condominios            | Página 5 processada. 50 condomínios encontrados.
10/07/2025 16:42:56 |  15668 | INFO     | get_all_condominios            | Página 6 processada. 50 condomínios encontrados.
10/07/2025 16:42:57 |  15668 | INFO     | get_all_condominios            | Página 7 processada. 50 condomínios encontrados.
10/07/2025 16:42:57 |  15668 | INFO     | get_all_condominios            | Página 8 processada. 50 condomínios encontrados.
10/07/2025 16:42:58 |  15668 | INFO     | get_all_condominios            | Página 9 processada. 50 condomínios encontrados.
10/07/2025 16:42:58 |  15668 | INFO     | get_all_condominios            | Página 10 processada. 50 condomínios encontrados.
10/07/2025 16:42:59 |  15668 | INFO     | get_all_condominios            | Página 11 processada. 50 condomínios encontrados.
10/07/2025 16:42:59 |  15668 | INFO     | get_all_condominios            | Página 12 processada. 50 condomínios encontrados.
10/07/2025 16:43:00 |  15668 | INFO     | get_all_condominios            | Página 13 processada. 50 condomínios encontrados.
10/07/2025 16:43:00 |  15668 | INFO     | get_all_condominios            | Página 14 processada. 10 condomínios encontrados.
10/07/2025 16:43:00 |  15668 | INFO     | get_all_condominios            | Busca de condomínios concluída. Total de 660 condomínios.
10/07/2025 16:43:00 |  15668 | INFO     | main                           | Iniciando a verificação de documentos para todos os condomínios
10/07/2025 16:49:27 |  15668 | ERROR    | get_codigo_from_enderecos      | [{'endereco': '', 'bairro': '0000', 'cep': '00000000', 'cidade': '0000000000000000000000000', 'uf': '00'}, {'endereco': 'AV PEREGRINO JUNIOR  180 APTO', 'bairro': '502 BL 01 BARR', 'cep': 'A DA TIJ', 'cidade': 'UCA22631460RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA BARAO  450 BL. 5 APTO. 40', 'bairro': '1          PRAC', 'cep': 'A SECA', 'cidade': '21321620RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV PEREGRINO JUNIOR  180 APTO', 'bairro': '502 BL 01 BARR', 'cep': 'A DA TIJ', 'cidade': 'UCA22631460RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA ANGELITA  19   LT 16', 'bairro': 'JARD', 'cep': 'IM PRIMA', 'cidade': 'VER25223590DUQUE DE CAXIA', 'uf': 'SR'}, {'endereco': 'PRACA TOBIAS BARRETO  11 APTO', 'bairro': '301       VILA', 'cep': 'ISABEL', 'cidade': '20551020RIO DE JANEIRO', 'uf': 'R'}, {'endereco': '', 'bairro': '0000', 'cep': '00000000', 'cidade': '0000000000000000000000000', 'uf': '00'}, {'endereco': 'RUA ALCINDO GUANABARA  17 GRU', 'bairro': 'PO 1204    CENT', 'cep': 'RO', 'cidade': '20031130RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA ALCINDO GUANABARA  17 GRU', 'bairro': 'PO 1204    CENT', 'cep': 'RO', 'cidade': '20031130RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV PROF. MARIO WERNEC, 621', 'bairro': 'ESTO', 'cep': 'RIL', 'cidade': '30455610BELO HORIZONTE', 'uf': 'M'}, {'endereco': 'AV PROF. MARIO WERNEC, 621', 'bairro': 'ESTO', 'cep': 'RIL', 'cidade': '30455610BELO HORIZONTE', 'uf': 'R'}, {'endereco': 'RUA JOAO PESSOA  1555, CASA 7', 'bairro': 'CENT', 'cep': 'RO', 'cidade': '26520020NILOPOLIS', 'uf': 'R'}, {'endereco': 'AVENIDA PRINCESA ISABEL  186', 'bairro': 'LOJA D     COPA', 'cep': 'CABANA', 'cidade': '22011010RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA MIGUEL COUTO,  134 - SALA', 'bairro': '306       CENT', 'cep': 'RO', 'cidade': '20070030RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AVENIDA IVO DO PRADO  N  1182', 'bairro': 'APTO 601SAO', 'cep': 'JOSE', 'cidade': '49015070ARACAJU', 'uf': 'S'}, {'endereco': 'RUA MIGUEL COUTO,  134 - SALA', 'bairro': '306       CENT', 'cep': 'RO', 'cidade': '20070030RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV ATLANTICA  3958 APTO 101', 'bairro': 'COPA', 'cep': 'CABANA', 'cidade': '22070002RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA ASSUNCAO  02 APTO 301 BL', 'bairro': '4          BOTA', 'cep': 'FOGO', 'cidade': '22251030RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA SARGENTO LUIS RODRIGUES F', 'bairro': 'ILHO  N  70CAMP', 'cep': 'O GRANDE', 'cidade': '23080220RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV ATLANTICA  3958 APTO 101', 'bairro': 'COPA', 'cep': 'CABANA', 'cidade': '22070002RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'PRACA ANTONIO CALLADO, 85  BL', 'bairro': '1, AP 1608BARR', 'cep': 'A DA TIJ', 'cidade': 'UCA22793084RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'TV DO OUVIDOR, 32  3  ANDAR', 'bairro': 'CENT', 'cep': 'RO', 'cidade': '20040040RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'RUA SENADOR DANTAS, 117  SALA', 'bairro': '219       CENT', 'cep': 'RO', 'cidade': '20031204RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV NILO PECANHA, 50  GR 2813', 'bairro': 'CENT', 'cep': 'RO', 'cidade': '20020100RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV PRESIDENTE WILSON, 165  6', 'bairro': 'ANDAR     CENT', 'cep': 'RO', 'cidade': '20030020RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV PRESIDENTE VARGAS, 1146  C', 'bairro': 'OB 09      CENT', 'cep': 'RO', 'cidade': '20071002RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'TV DO OUVIDOR, 32  4  ANDAR', 'bairro': 'CENT', 'cep': 'RO', 'cidade': '20040040RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV PRESIDENTE WILSON, 165  6', 'bairro': 'ANDAR     CENT', 'cep': 'RO', 'cidade': '20030020RIO DE JANEIRO', 'uf': 'R'}, {'endereco': 'AV FRANKLIN ROOSEVELT, 84  GR', 'bairro': '902 904   CENT', 'cep': 'RO', 'cidade': '20021120RIO DE JANEIRO', 'uf': 'R'}]
10/07/2025 17:04:46 |  15668 | INFO     | main                           | {'condominio': 23, 'unidade': '0110', 'id_unidade': '21446', 'fl_status_recb': '0', 'fl_remessastatus_recb': '2', 'dt_geracao_recb': '07/03/2025 01:32:12', 'id_recebimento_recb': '154856', 'st_documento_recb': '000/06510802', 'dt_vencimento_recb': '07/10/2025 00:00:00', 'vl_total_recb': '229.43', 'st_label_recb': 'INADIMPLENTE'}
